y
-0.34572
0.63428
0.024282
0.32428
0.13428
-0.35572
0.064282
-0.74572
-0.065718
-1.1157
-0.48572
-1.3457
-0.91572
0.46428
-0.26572
-0.97572
1.0643
-0.73572
0.15428
-0.97572
0.024282
-0.77572
0.40428
-1.2357
-1.2457
-0.52572
0.67428
0.69428
-0.54572
-0.81572
0.29428
-1.0757
0.58428
-0.60572
0.52428
0.34428
-0.56572
-1.1157
-0.75572
-0.47572
0.084282
-1.5957
-0.14572
0.29428
1.0543
-0.31572
1.8843
-0.10572
0.58428
0.53428
1.4043
-1.4257
1.1343
-0.61572
-0.14572
-0.42572
-0.28572
0.46428
0.84428
-0.065718
-0.44572
0.094282
0.12428
-0.44572
-0.16572
0.34428
0.75428
0.20428
-1.0057
1.3643
-0.38572
0.95428
-0.035718
-0.065718
-0.45572
0.97428
0.35428
0.41428
0.35428
0.55428
-0.055718
0.28428
-0.32572
-0.82572
1.0043
0.16428
0.19428
0.77428
0.55428
-0.39572
-0.30572
0.13428
-0.18572
0.094282
0.10428
0.78428
-0.13572
0.26428
1.1443
0.44428
0.15428
0.70428
0.71428
-0.30572
-0.71572
0.73428
0.77428
0.46428
-0.085718
1.1143
0.39428
0.35428
-0.15572
-0.17572
-1.5757
0.21428
-0.21572
0.13428
-0.075718
0.53428
-0.095718
0.75428
-0.21572
1.1243
0.97428
0.0042819
0.67428
0.20428
0.99428
-0.29572
-0.32572
-1.3757
0.73428
-1.2057
0.42428
-0.12572
-0.065718
0.25428
0.25428
0.55428
0.064282
0.024282
-0.59572
-1.0657
-0.21572
0.25428
-0.055718
0.014282
0.49428
0.62428
0.38428
0.80428
0.44428
0.094282
0.58428
0.31428
0.65428
-0.57572
0.50428
0.10428
0.044282
0.32428
0.15428
1.1343
0.12428
-0.27572
-0.11572
0.54428
-0.77572
0.024282
0.35428
-0.26572
0.28428
0.71428
0.19428
0.26428
-0.095718
-0.43572
0.43428
-0.075718
-0.63572
-0.84572
0.68428
-0.26572
1.0043
0.52428
0.42428
0.33428
0.23428
-0.37572
-0.0057181
-0.11572
1.0143
0.37428
-0.16572
0.064282
-0.52572
0.16428
0.23428
-0.48572
-0.065718
-0.32572
0.19428
0.99428
0.34428
-0.38572
0.36428
1.0743
-0.27572
0.27428
0.86428
0.27428
0.12428
-0.21572
1.2043
0.42428
-0.41572
-0.51572
-0.42572
0.27428
-0.37572
0.41428
0.044282
0.37428
0.17428
0.094282
0.84428
0.094282
-0.31572
-0.22572
-0.11572
0.31428
-0.72572
-0.26572
1.1143
0.65428
-0.19572
0.12428
-0.36572
-0.0057181
-0.24572
0.26428
0.21428
0.36428
0.87428
0.45428
0.22428
-0.90572
-0.045718
0.65428
0.21428
-0.21572
-0.035718
-0.30572
0.47428
-0.47572
0.30428
-0.47572
0.16428
1.3043
0.91428
-0.10572
0.33428
0.88428
0.10428
-1.3157
-0.39572
-0.37572
0.024282
0.19428
-0.59572
0.43428
0.56428
0.18428
1.2943
0.92428
-0.94572
0.094282
0.88428
-0.47572
0.074282
-0.055718
-0.83572
-0.18572
0.26428
0.31428
0.54428
1.4443
-0.61572
0.024282
0.28428
0.49428
-0.21572
-0.12572
0.23428
-0.66572
0.44428
-1.4457
-0.12572
0.97428
-0.085718
-0.065718
-1.3357
0.17428
-0.12572
0.50428
-0.62572
0.92428
0.31428
0.45428
0.27428
0.36428
0.18428
0.30428
0.10428
0.13428
0.14428
-0.95572
-0.42572
-0.26572
0.25428
0.58428
-0.61572
0.66428
0.60428
-0.23572
-0.48572
0.20428
-0.99572
-0.74572
-0.72572
0.12428
0.0042819
0.24428
-0.24572
-0.94572
-0.93572
0.54428
-0.20572
-0.77572
0.31428
-0.66572
0.16428
-0.46572
-0.19572
0.36428
0.54428
0.45428
0.97428
0.13428
0.15428
-0.28572
0.10428
-0.66572
-0.095718
0.61428
-0.055718
-0.70572
0.60428
-0.75572
0.45428
0.72428
-0.62572
0.0042819
-0.16572
0.36428
0.68428
-0.46572
0.89428
-0.23572
0.53428
0.62428
-0.075718
0.26428
0.054282
-0.27572
-0.84572
-0.14572
0.014282
-0.51572
-0.84572
-0.30572
-0.42572
-0.75572
0.78428
-1.4357
-1.2357
-0.70572
-0.76572
0.20428
-0.30572
0.23428
0.24428
0.86428
-1.0857
-0.26572
-1.3357
-1.2457
-0.37572
0.58428
-0.045718
-1.0057
-0.15572
1.0643
-0.72572
0.93428
-0.40572
0.88428
-0.64572
-0.29572
0.47428
-0.14572
0.66428
-1.2457
0.74428
0.044282
0.61428
-0.42572
0.50428
-1.0757
0.77428
-0.30572
0.40428
0.34428
-0.80572
-0.075718
-0.085718
-0.20572
-0.75572
-0.65572
0.16428
0.34428
-1.4257
0.69428
0.18428
0.76428
0.67428
0.50428
-0.55572
0.30428
-0.64572
0.12428
-0.27572
-0.62572
-0.74572
-0.28572
0.12428
-0.21572
0.35428
0.14428
0.33428
-0.075718
-0.74572
0.36428
0.85428
-0.095718
0.34428
-0.29572
-0.45572
1.3043
0.39428
0.51428
0.68428
0.43428
0.23428
1.3243
1.0743
-0.085718
-1.1357
0.76428
-0.21572
-0.86572
0.25428
0.014282
0.15428
0.62428
0.43428
-0.13572
0.42428
-0.085718
0.16428
-0.84572
-1.1957
0.59428
0.18428
0.28428
0.43428
0.43428
0.25428
0.40428
-0.28572
0.10428
0.19428
0.85428
0.69428
0.064282
0.59428
0.10428
0.29428
0.62428
-0.74572
-0.61572
-1.0257
0.14428
-0.19572
0.30428
-0.93572
0.24428
0.22428
0.47428
0.71428
-0.18572
-0.29572
0.12428
-0.48572
-0.70572
0.47428
0.71428
-0.32572
0.36428
0.43428
0.70428
-0.50572
0.62428
0.064282
-0.86572
-0.31572
-0.015718
0.52428
0.034282
0.094282
-0.0057181
-0.31572
-0.34572
-1.3757
-0.065718
0.45428
0.27428
-0.16572
1.1143
-0.32572
0.30428
0.44428
-0.81572
-0.39572
-1.3357
-0.045718
-0.62572
0.73428
0.074282
-1.0557
-0.16572
-0.52572
-0.60572
0.38428
-0.53572
0.56428
0.10428
-0.33572
0.64428
0.16428
-0.085718
-0.035718
0.15428
-0.48572
0.87428
0.0042819
-0.78572
1.1143
-1.0257
-1.0257
0.064282
-0.71572
0.51428
-0.77572
1.0143
-0.61572
1.0743
-0.79572
0.39428
-1.3157
0.54428
-0.15572
0.51428
0.75428
-0.96572
0.034282
0.65428
-0.53572
0.35428
-0.51572
-0.28572
0.35428
-0.19572
0.86428
0.81428
1.0143
-0.35572
0.49428
-0.33572
1.0643
-0.20572
-0.52572
0.35428
0.064282
-0.36572
-0.095718
0.014282
-0.30572
0.25428
-0.14572
0.40428
0.51428
0.55428
0.91428
-0.30572
0.034282
0.14428
-0.22572
-1.0157
-0.64572
-0.13572
1.1243
-0.28572
-0.065718
0.23428
0.50428
0.20428
0.11428
0.57428
0.19428
0.19428
0.14428
0.014282
0.32428
-0.37572
0.67428
-0.075718
-0.53572
0.65428
-0.47572
-0.31572
0.40428
1.3243
-0.13572
-0.73572
-0.49572
0.18428
-0.55572
-1.4957
-0.12572
0.064282
-0.50572
0.24428
-0.49572
0.12428
-0.51572
-0.035718
-0.19572
-0.31572
0.14428
-0.10572
-0.69572
0.23428
-0.44572
0.63428
-0.47572
1.2343
0.054282
-0.23572
1.2643
-0.34572
-1.0857
1.0743
-0.66572
-0.73572
-0.75572
0.21428
-0.10572
-0.50572
0.17428
-1.5857
-0.59572
0.32428
0.24428
0.28428
-0.13572
0.51428
0.63428
-0.12572
-0.075718
-2.0057
-0.41572
0.054282
-0.91572
-0.54572
-0.88572
0.34428
0.93428
0.71428
-0.23572
0.16428
-1.6457
0.39428
0.76428
-0.41572
-0.47572
-1.7757
1.0643
0.61428
-0.42572
0.20428
-0.39572
-0.045718
0.10428
-0.28572
0.044282
0.23428
0.26428
-0.36572
-0.65572
-0.37572
0.60428
0.29428
-0.28572
-0.23572
0.47428
-0.21572
-0.84572
0.10428
-0.56572
1.0043
0.034282
-0.36572
-0.32572
-0.44572
-0.57572
0.54428
0.61428
0.074282
-0.14572
-0.70572
0.24428
-0.50572
-0.20572
-0.29572
-0.055718
-0.16572
-0.74572
0.28428
-0.68572
0.13428
0.29428
0.59428
0.42428
0.10428
0.64428
0.48428
-0.56572
0.97428
-0.17572
-0.41572
-0.51572
0.17428
-0.77572
0.27428
-0.18572
-0.45572
0.44428
0.25428
-0.37572
0.58428
0.084282
-0.22572
-0.44572
-0.12572
-0.20572
0.22428
-0.11572
0.12428
-0.89572
0.83428
0.29428
0.74428
0.14428
-0.10572
0.18428
0.0042819
0.56428
0.27428
-0.94572
0.56428
-0.17572
-0.37572
-0.33572
-0.33572
-0.20572
0.074282
0.79428
0.074282
0.42428
-0.015718
0.88428
-0.37572
0.65428
-0.57572
0.52428
0.034282
0.44428
0.44428
-0.34572
0.78428
-0.035718
0.16428
0.10428
0.014282
0.064282
-0.40572
-0.42572
-0.40572
-0.91572
0.0042819
0.15428
-0.055718
0.66428
0.56428
0.36428
0.88428
-0.36572
-0.16572
1.2043
-0.025718
0.074282
0.33428
0.71428
-0.71572
-0.37572
0.41428
0.51428
0.064282
0.14428
-1.3557
-1.3357
0.43428
0.45428
-0.73572
-0.70572
0.48428
-0.30572
-0.25572
-0.10572
1.1143
0.25428
-1.3857
0.55428
0.83428
0.49428
-1.5757
-0.29572
0.31428
-1.0257
-0.10572
-1.3157
-1.5157
0.014282
1.6143
-0.57572
-0.69572
0.21428
1.0043
-0.18572
-0.035718
0.46428
-0.55572
0.56428
1.3743
0.50428
0.30428
-0.60572
0.25428
-0.96572
0.39428
0.44428
-0.94572
-1.4257
-0.75572
-0.31572
0.62428
1.3643
-1.3157
-0.57572
0.84428
0.58428
-0.84572
-0.34572
1.0743
0.084282
-0.62572
0.58428
-0.10572
-0.0057181
-0.81572
-0.62572
-0.39572
0.57428
-0.62572
0.014282
0.45428
0.49428
0.0042819
0.27428
0.26428
0.18428
0.14428
0.17428
0.13428
0.47428
0.69428
0.084282
-0.11572
0.41428
-0.44572
-0.50572
-0.95572
0.15428
-0.38572
0.47428
0.42428
-0.035718
0.11428
-0.10572
-0.0057181
0.25428
-0.30572
-0.69572
0.39428
0.13428
-0.095718
-0.22572
-0.38572
-0.93572
-0.53572
1.2743
0.74428
-0.66572
0.17428
-0.57572
-0.38572
0.79428
0.21428
0.47428
0.074282
0.39428
-0.075718
-0.15572
-0.10572
-0.35572
0.39428
0.15428
-0.53572
-0.37572
-0.23572
-0.98572
-0.51572
-0.16572
0.47428
0.17428
0.49428
-0.50572
0.25428
0.40428
0.89428
0.37428
0.20428
-0.30572
0.36428
-0.0057181
0.80428
0.30428
-1.2157
0.39428
0.87428
0.38428
-0.24572
1.3543
0.81428
0.014282
-0.23572
0.10428
-0.0057181
0.49428
0.014282
0.22428
0.094282
-1.1757
-0.21572
0.67428
-0.055718
-0.24572
0.75428
0.64428
-0.36572
-0.34572
-0.11572
0.074282
-0.71572
-0.075718
0.11428
0.10428
0.75428
0.21428
-0.065718
0.36428
-0.36572
0.49428
-0.13572
0.084282
0.21428
-0.085718
0.38428
0.78428
0.44428
-0.035718
0.54428
0.15428
-0.43572
-0.12572
0.27428
-0.015718
-0.055718
0.48428
0.064282
0.27428
-0.14572
0.45428
0.52428
-0.015718
-0.16572
-0.53572
-0.32572
-3.2457
0.87428
-0.48572
-1.3057
-0.94572
1.3643
-0.34572
0.44428
0.47428
0.27428
-1.3157
0.074282
0.84428
-0.33572
0.69428
0.67428
1.2143
0.55428
-0.16572
0.24428
-0.56572
0.34428
0.22428
0.66428
0.46428
0.42428
-0.10572
-0.20572
-0.24572
-0.045718
-0.26572
0.59428
0.38428
1.1643
-0.23572
-0.59572
-0.47572
0.79428
-0.20572
0.29428
-0.12572
-0.46572
-0.065718
-0.47572
-0.025718
0.77428
-0.15572
-0.095718
0.51428
-0.59572
-0.20572
-1.3757
0.52428
-0.22572
-0.075718
0.63428
-0.69572
0.44428
0.11428
0.36428
-0.31572
-0.51572
0.81428
0.29428
-0.10572
0.27428
0.90428
-0.20572
-0.64572
-0.34572
-1.3357
0.40428
0.36428
-1.2757
0.33428
0.084282
0.48428
0.52428
0.10428
-0.87572
0.59428
-0.67572
-0.44572
-0.10572
0.77428
0.51428
-0.025718
1.4843
0.054282
0.11428
0.024282
0.20428
-0.88572
0.044282
0.89428
0.35428
-0.75572
-0.18572
-0.53572
0.32428
-0.95572
0.23428
-1.4057
0.024282
-1.8157
-0.70572
-0.075718
-0.44572
0.23428
0.67428
-1.6357
1.2343
0.69428
0.84428
-1.9357
0.094282
-0.035718
-1.4057
-1.5357
-0.34572
1.2243
0.39428
0.37428
1.4343
-0.045718
1.0043
-0.53572
-2.1457
1.3843
-0.065718
0.69428
0.65428
-0.94572
-0.13572
-1.1157
-0.26572
0.56428
0.054282
-0.45572
-0.47572
-0.60572
1.2643
0.94428
-0.22572
0.13428
-0.64572
-0.25572
1.1543
0.98428
-0.39572
1.2343
0.0042819
-0.37572
0.35428
1.4143
-0.025718
0.69428
-0.30572
-1.1257
0.37428
-0.74572
-0.36572
0.12428
-0.055718
-2.6857
-0.035718
0.23428
-0.39572
-0.29572
0.66428
0.024282
-0.70572
0.60428
-2.7957
-0.73572
-1.2957
0.0042819
-2.1257
0.39428
-1.1057
-0.36572
1.7043
-0.33572
-0.50572
0.54428
-1.7557
0.12428
-1.1157
1.2243
-1.3457
0.36428
2.2143
0.0042819
-0.075718
-0.74572
-0.10572
1.0943
1.7943
-0.88572
0.67428
-2.0057
-0.21572
-0.20572
-1.2357
-1.8157
0.88428
0.81428
0.58428
1.9843
0.50428
-0.015718
-1.7557
0.29428
0.25428
-1.6857
-0.84572
-1.8857
0.76428
-1.2357
0.42428
1.0243
-1.7457
0.12428
-1.7657
-0.065718
-1.7257
-0.31572
-1.8457
1.3443
0.27428
-0.87572
1.8543
-0.085718
-1.2057
0.59428
1.9943
-0.89572
-1.8157
0.094282
0.45428
-0.40572
1.0143
0.56428
1.6643
-1.2557
0.35428
0.47428
0.46428
-1.0857
0.11428
1.3043
0.49428
-0.36572
-0.38572
-1.6057
0.28428
-0.055718
0.85428
-2.0457
-1.0657
-1.3457
2.2043
0.20428
-0.065718
-1.9457
-1.6657
2.9143
-0.67572
1.2843
1.4943
1.1143
-0.73572
-0.45572
-0.29572
0.22428
1.3243
-0.49572
0.074282
0.52428
0.094282
-0.37572
-1.0557
-0.25572
-1.2257
0.56428
0.83428
1.3443
0.084282
0.80428
-0.075718
-1.4057
0.57428
0.24428
0.35428
0.54428
-0.44572
0.12428
0.79428
-0.34572
-0.65572
0.69428
-0.83572
0.11428
-0.59572
1.1643
-0.30572
-0.035718
0.34428
-0.15572
-0.25572
-0.82572
-0.70572
0.59428
-1.0457
0.95428
0.39428
0.85428
0.024282
-1.2357
-0.21572
0.39428
0.61428
-2.6357
-0.49572
-0.20572
-1.4757
0.024282
0.48428
-0.59572
-0.71572
-0.98572
0.24428
-0.87572
-0.81572
-0.56572
0.45428
-1.8257
-1.1857
-0.39572
-1.3557
-1.5857
-0.83572
0.024282
2.4043
-0.43572
0.87428
-0.88572
-0.46572
0.57428
2.1043
0.52428
-0.16572
0.14428
2.7043
0.25428
-0.76572
-0.27572
-0.40572
1.6643
0.37428
-0.85572
-0.30572
-0.72572
0.96428
1.2843
-1.6957
1.7943
0.48428
0.19428
-0.12572
0.53428
-0.82572
-0.79572
-1.6857
0.63428
-0.72572
0.45428
-0.68572
-0.91572
0.56428
0.83428
-0.44572
0.084282
-1.0357
-1.1457
0.25428
0.60428
-1.3857
-0.18572
0.19428
0.34428
-3.5157
0.43428
-2.6957
3.5743
2.7143
-1.4857
0.63428
-2.0557
-0.38572
-0.91572
-6.0257
3.2843
0.70428
-2.5957
-1.0057
-5.4057
-2.9957
-2.3757
-4.9357
0.15428
9.2843
-0.90572
-5.7957
2.5543
0.36428
2.6643
-0.89572
-3.6757
-1.8257
-3.3757
-2.5057
4.2343
-0.19572
2.8643
3.4843
0.82428
0.82428
-3.5057
-3.2457
-0.35572
-2.2057
-1.9857
-4.3457
2.8743
-4.3057
-0.66572
-0.29572
-4.5057
-4.9157
2.1343
4.5043
-0.30572
5.8943
1.7843
-7.0457
2.4243
1.4543
-1.4857
2.7443
2.2643
-0.92572
2.4543
-1.9757
1.5843
-1.8357
3.5443
0.93428
-0.28572
0.15428
-0.18572
-0.83572
0.75428
0.46428
-1.9857
2.9943
1.6843
1.9543
0.18428
0.26428
-2.0957
-0.23572
-1.8057
-0.39572
0.86428
-3.1457
0.88428
1.4143
-3.9257
2.8443
-1.0257
-0.13572
1.4643
1.2643
1.0843
-2.0357
-1.1457
0.19428
2.5943
-1.5457
0.88428
1.0843
-0.65572
-3.0957
0.63428
0.92428
0.064282
-3.5957
-1.1557
-0.045718
-2.3157
-2.8857
2.5843
-2.2157
-0.94572
0.63428
-3.2057
-1.5857
0.99428
-4.2257
-0.97572
-1.6657
5.1243
-0.63572
6.0543
0.89428
0.99428
3.9643
0.58428
-0.55572
-0.79572
4.5543
-0.99572
0.24428
3.2843
-1.5957
-2.4357
2.0643
0.68428
3.1243
0.074282
-1.0457
-1.2157
1.5443
3.8643
0.92428
-1.7257
1.0743
1.4443
1.0143
-1.8057
2.8943
0.26428
-0.25572
1.5443
-1.5857
0.74428
1.7843
1.7243
1.0743
3.5843
-0.81572
0.45428
0.074282
2.6143
0.23428
0.36428
-1.3757
1.4543
1.0343
2.1243
1.4043
-0.34572
-1.2457
0.044282
2.1743
-0.67572
1.2943
0.74428
1.5343
1.3743
-0.91572
0.80428
-0.35572
-0.21572
0.64428
-0.72572
1.4043
-0.45572
-2.5857
-2.7357
0.17428
1.3243
0.23428
-2.2757
-0.32572
0.25428
1.4143
1.9543
-0.37572
-0.035718
2.3743
-2.6257
0.48428
-1.2857
-1.2057
-0.56572
-0.52572
0.53428
0.42428
1.9143
1.1643
-0.73572
0.77428
-0.12572
0.56428
1.9743
-0.21572
0.28428
0.32428
-0.33572
1.1043
0.47428
0.42428
0.70428
-0.71572
-1.0857
1.1043
0.32428
-1.2357
0.30428
1.2343
-1.1757
-1.6857
1.2643
0.87428
0.98428
1.3243
-0.23572
0.50428
-0.12572
0.014282
-0.94572
-0.76572
-1.9957
0.37428
0.70428
1.0443
1.0843
-0.40572
1.3943
-0.31572
0.34428
0.41428
0.56428
-0.50572
0.79428
-0.11572
-0.13572
-0.025718
-1.0057
-0.0057181
1.0643
0.16428
-0.17572
-2.0857
-0.47572
0.71428
1.1243
0.0042819
0.47428
0.31428
-0.23572
-0.055718
1.0343
0.28428
-0.47572
0.78428
-1.0557
-0.47572
-0.20572
-1.2157
-1.2057
-0.13572
-1.7957
2.2543
-2.2257
-0.0057181
0.29428
-0.69572
2.1743
-0.68572
1.2143
-0.60572
0.30428
-1.4657
0.76428
1.5743
-0.44572
-0.0057181
-1.2757
0.064282
1.6143
-0.13572
-0.70572
-1.3057
-0.43572
0.77428
0.31428
-0.55572
1.5543
-0.12572
-0.40572
0.46428
-0.78572
0.71428
0.13428
-0.52572
0.24428
-1.1757
0.13428
0.60428
0.0042819
1.5243
0.054282
1.1043
0.58428
0.10428
-0.77572
1.4543
0.27428
-0.13572
0.064282
-0.13572
-0.11572
-0.28572
1.3043
0.37428
-0.87572
0.71428
-0.69572
-1.6557
-0.59572
-0.055718
-0.33572
0.044282
-0.22572
-0.88572
1.2243
0.60428
-0.28572
-1.7057
0.37428
-0.50572
1.5643
0.38428
0.31428
-0.18572
1.8043
1.1043
0.34428
0.034282
0.22428
-0.31572
0.40428
-0.28572
-0.94572
0.78428
1.0943
0.73428
0.34428
1.1743
0.27428
0.50428
-0.30572
0.19428
-0.30572
-0.31572
0.67428
0.42428
-0.43572
-0.95572
1.3543
0.61428
-0.11572
-0.99572
-0.40572
0.93428
0.17428
-0.64572
-0.11572
0.50428
0.24428
-0.30572
0.11428
0.28428
0.23428
0.36428
0.79428
0.31428
0.074282
-0.20572
1.3143
-0.29572
0.30428
-0.095718
0.11428
-1.7957
0.56428
1.1043
-2.1357
1.0943
-1.7857
-0.61572
-3.3457
-1.5557
2.8943
0.074282
1.2443
0.10428
-1.6057
-0.24572
-0.34572
-1.0257
-3.6457
0.79428
-0.14572
-1.6657
0.16428
4.0543
-1.1757
0.074282
2.5443
0.054282
-2.6857
-1.8757
-0.085718
0.52428
2.2343
0.65428
0.72428
0.80428
-0.81572
0.49428
0.094282
-0.57572
-0.89572
-0.065718
-0.59572
0.28428
-0.26572
-2.8757
-1.1757
-0.55572
-0.49572
-0.085718
1.2243
1.2743
0.91428
-0.62572
1.8243
0.024282
-0.015718
-2.1257
-0.15572
0.80428
-1.1757
2.0043
0.93428
1.4743
0.22428
-1.4457
-0.91572
-0.095718
0.60428
-0.42572
0.74428
-1.4457
-0.40572
0.094282
-1.1957
-2.3957
-0.51572
-0.095718
0.86428
0.74428
-0.40572
-1.6757
-0.11572
-1.0757
-1.2657
-0.095718
-0.91572
1.7243
-1.2857
-0.19572
1.5043
0.22428
0.57428
-1.1057
0.17428
0.48428
-0.10572
0.98428
-0.43572
0.32428
-0.26572
-0.32572
1.1243
-0.64572
-0.45572
-0.88572
1.6143
-0.0057181
0.19428
0.25428
0.20428
0.21428
-1.0957
1.8943
-0.49572
-0.27572
0.36428
0.024282
0.36428
1.4143
0.24428
0.12428
0.68428
-1.5857
0.84428
-0.72572
0.46428
0.11428
-0.025718
-0.43572
0.29428
0.57428
-0.17572
0.97428
0.19428
0.95428
0.024282
0.55428
-1.0157
0.22428
-0.30572
-1.0857
-0.015718
-1.3357
0.12428
1.0643
0.24428
0.40428
-1.1357
1.2243
0.42428
-0.41572
-0.33572
1.0243
0.054282
0.034282
0.30428
0.59428
0.044282
1.4543
0.66428
-0.70572
0.42428
-0.63572
0.94428
0.25428
0.17428
0.52428
0.39428
-0.17572
0.14428
-0.27572
-0.14572
0.42428
-0.38572
0.15428
-1.1857
0.16428
-0.34572
-0.20572
0.084282
0.86428
1.0143
0.10428
0.46428
0.28428
-1.4757
-0.13572
-0.035718
0.18428
-0.045718
0.31428
-0.44572
-2.0357
0.084282
1.1943
-0.66572
0.56428
0.22428
0.074282
0.48428
-0.10572
-0.54572
0.34428
-0.19572
-0.23572
0.68428
0.60428
-0.16572
-1.3657
-0.78572
-0.11572
1.8643
-0.025718
-1.3257
0.39428
1.4043
-0.64572
-1.4957
1.1243
0.41428
-1.1957
-0.31572
-1.0057
-0.86572
-0.90572
0.26428
1.4943
1.0243
0.32428
0.13428
0.094282
0.46428
-0.24572
0.37428
-0.025718
0.16428
-0.61572
-0.11572
0.12428
0.31428
-0.75572
-0.75572
1.5643
-0.61572
-0.51572
0.43428
0.83428
-1.1057
0.27428
1.2143
0.46428
-0.66572
1.0243
0.30428
-0.21572
0.16428
-0.47572
-1.2857
-0.30572
-0.47572
-0.15572
0.66428
0.98428
-0.75572
1.4543
-0.50572
-1.3157
-0.13572
0.88428
0.024282
-0.24572
-0.94572
-0.15572
-0.34572
0.46428
0.51428
0.72428
-2.1857
-0.51572
-1.3457
-0.83572
0.23428
-1.0657
0.47428
-1.5257
-0.17572
1.4943
-1.2457
0.52428
0.054282
0.35428
1.0943
0.66428
-0.50572
0.044282
0.71428
1.1543
0.57428
0.39428
0.33428
-0.16572
0.23428
0.77428
0.78428
-0.38572
-0.10572
0.51428
-1.1457
0.69428
-1.1857
1.0743
-0.12572
1.2443
-0.17572
-0.96572
-0.79572
-1.8357
-0.10572
-0.50572
0.27428
-2.4157
0.67428
-5.0857
0.034282
-5.9757
3.8743
-3.8257
2.3543
-0.27572
1.3943
-1.2357
0.15428
-3.3857
-1.1157
-0.46572
2.5343
0.63428
-1.3957
1.1043
3.1943
0.90428
0.14428
-1.7657
-2.2357
-0.93572
2.0143
-0.83572
-2.1857
-0.065718
0.50428
1.1543
0.81428
0.13428
-0.65572
-1.1757
-2.0257
-1.6257
1.1043
0.81428
1.3843
-2.4857
0.72428
-1.4157
-4.2657
1.8643
0.83428
2.5843
-0.79572
1.9443
0.19428
1.3943
-0.22572
1.3943
-2.0357
1.5343
-1.4257
-0.63572
1.5143
0.93428
-2.1557
0.90428
3.3843
-0.29572
-0.88572
-2.7157
1.5343
1.4443
-0.65572
-0.74572
1.3143
-3.9657
-0.58572
1.0443
-1.8957
0.52428
-1.3757
-1.1457
0.074282
-1.1257
-0.58572
-2.1957
-0.15572
2.0443
-0.46572
2.5643
-0.36572
0.12428
0.61428
-0.30572
-0.14572
-1.9557
2.4143
-1.5257
-1.3857
-1.1057
0.31428
-0.015718
-1.6957
1.6943
0.77428
-0.28572
0.19428
-0.16572
-1.2357
1.3143
0.014282
0.16428
-0.46572
0.21428
-0.52572
0.044282
0.85428
0.47428
1.0843
-0.60572
-0.14572
1.1043
0.58428
-0.18572
0.36428
0.094282
1.0143
